"discID"	"site"	"device"	"imageName"	"pixelWidth_mm"	"pithX_pixel"	"pithY_pixel"	"areaUB_pixel"
"E011B_le"	"freiburg"	"huawei"	"freiburg_huawei_E011B_le_1.jpg"	0.0955421923875803	1915	1721	4273396
"E011B_le"	"freiburg"	"huawei"	"freiburg_huawei_E011B_le_2.jpg"	NA	1989	1671	NA
"E011B_le"	"freiburg"	"huawei"	"freiburg_huawei_E011B_le_3.jpg"	NA	1284	2226	NA
"E011B_le"	"freiburg"	"huawei"	"freiburg_huawei_E011B_le_label.jpg"	NA	2089	1569	NA
"E011H_se"	"freiburg"	"huawei"	"freiburg_huawei_E011H_se_1.jpg"	NA	2302	1731	NA
"E011H_se"	"freiburg"	"huawei"	"freiburg_huawei_E011H_se_2.jpg"	NA	2011	1716	NA
"E011H_se"	"freiburg"	"huawei"	"freiburg_huawei_E011H_se_3.jpg"	NA	2293	1557	NA
"E011H_se"	"freiburg"	"huawei"	"freiburg_huawei_E011H_se_label.jpg"	NA	2167	1731	NA
"E012B_le"	"freiburg"	"huawei"	"freiburg_huawei_E012B_le_1.jpg"	0.145343555830093	1894	1629	4027014
"E012B_le"	"freiburg"	"huawei"	"freiburg_huawei_E012B_le_label.jpg"	NA	1933	1599	NA
"E012H_se"	"freiburg"	"huawei"	"freiburg_huawei_E012H_se_1.jpg"	NA	1882	1575	NA
"E012H_se"	"freiburg"	"huawei"	"freiburg_huawei_E012H_se_2.jpg"	NA	1786	1548	NA
"E012H_se"	"freiburg"	"huawei"	"freiburg_huawei_E012H_se_3.jpg"	NA	2287	1593	NA
"E012H_se"	"freiburg"	"huawei"	"freiburg_huawei_E012H_se_label.jpg"	NA	1954	1584	NA
"E013B_le"	"freiburg"	"huawei"	"freiburg_huawei_E013B_le_1.jpg"	0.100232439026102	1924	1806	4057447
"E013B_le"	"freiburg"	"huawei"	"freiburg_huawei_E013B_le_2.jpg"	NA	2011	1752	NA
"E013B_le"	"freiburg"	"huawei"	"freiburg_huawei_E013B_le_3.jpg"	NA	1678	1560	NA
"E013B_le"	"freiburg"	"huawei"	"freiburg_huawei_E013B_le_label.jpg"	NA	1966	1581	NA
"E013H_se"	"freiburg"	"huawei"	"freiburg_huawei_E013H_se_1.jpg"	NA	2050	1599	NA
"E013H_se"	"freiburg"	"huawei"	"freiburg_huawei_E013H_se_2.jpg"	NA	2314	1566	NA
"E013H_se"	"freiburg"	"huawei"	"freiburg_huawei_E013H_se_3.jpg"	NA	2053	1593	NA
"E013H_se"	"freiburg"	"huawei"	"freiburg_huawei_E013H_se_label.jpg"	NA	1888	1692	NA
"E014B_le"	"freiburg"	"huawei"	"freiburg_huawei_E014B_le_1.jpg"	0.119756750089219	2137	1893	4613767
"E014B_le"	"freiburg"	"huawei"	"freiburg_huawei_E014B_le_2.jpg"	NA	2557	1830	NA
"E014B_le"	"freiburg"	"huawei"	"freiburg_huawei_E014B_le_3.jpg"	NA	1726	2016	NA
"E014B_le"	"freiburg"	"huawei"	"freiburg_huawei_E014B_le_label.jpg"	NA	2245	1329	NA
"E014H_se"	"freiburg"	"huawei"	"freiburg_huawei_E014H_se_1.jpg"	NA	1837	1569	NA
"E014H_se"	"freiburg"	"huawei"	"freiburg_huawei_E014H_se_2.jpg"	NA	2125	1638	NA
"E014H_se"	"freiburg"	"huawei"	"freiburg_huawei_E014H_se_3.jpg"	NA	1609	1446	NA
"E014H_se"	"freiburg"	"huawei"	"freiburg_huawei_E014H_se_label.jpg"	NA	2077	1362	NA
"E015B_le"	"freiburg"	"huawei"	"freiburg_huawei_E015B_le_1.jpg"	0.126742551657095	1792	1872	3788543
"E015B_le"	"freiburg"	"huawei"	"freiburg_huawei_E015B_le_label.jpg"	NA	1630	1521	NA
"E015H_se"	"freiburg"	"huawei"	"freiburg_huawei_E015H_se_1.jpg"	NA	2185	1704	NA
"E015H_se"	"freiburg"	"huawei"	"freiburg_huawei_E015H_se_2.jpg"	NA	2239	1485	NA
"E015H_se"	"freiburg"	"huawei"	"freiburg_huawei_E015H_se_3.jpg"	NA	1957	1584	NA
"E015H_se"	"freiburg"	"huawei"	"freiburg_huawei_E015H_se_label.jpg"	NA	1996	1698	NA
"E016B_le"	"freiburg"	"huawei"	"freiburg_huawei_E016B_le_1.jpg"	0.0959833833566733	1852	1746	4195129
"E016B_le"	"freiburg"	"huawei"	"freiburg_huawei_E016B_le_2.jpg"	NA	2011	1743	NA
"E016B_le"	"freiburg"	"huawei"	"freiburg_huawei_E016B_le_3.jpg"	NA	1879	1569	NA
"E016B_le"	"freiburg"	"huawei"	"freiburg_huawei_E016B_le_label.jpg"	NA	1885	1539	NA
"E016H_se"	"freiburg"	"huawei"	"freiburg_huawei_E016H_se_1.jpg"	NA	2251	1590	NA
"E016H_se"	"freiburg"	"huawei"	"freiburg_huawei_E016H_se_2.jpg"	NA	2023	1608	NA
"E016H_se"	"freiburg"	"huawei"	"freiburg_huawei_E016H_se_3.jpg"	NA	2317	1515	NA
"E016H_se"	"freiburg"	"huawei"	"freiburg_huawei_E016H_se_label.jpg"	NA	2098	1677	NA
"E017B_le"	"freiburg"	"huawei"	"freiburg_huawei_E017B_le_1.jpg"	0.12967326228103	2068	1746	4115671
"E017B_le"	"freiburg"	"huawei"	"freiburg_huawei_E017B_le_2.jpg"	NA	2209	1566	NA
"E017B_le"	"freiburg"	"huawei"	"freiburg_huawei_E017B_le_3.jpg"	NA	2026	1716	NA
"E017B_le"	"freiburg"	"huawei"	"freiburg_huawei_E017B_le_label.jpg"	NA	1945	1860	NA
"E017H_se"	"freiburg"	"huawei"	"freiburg_huawei_E017H_se_1.jpg"	NA	1905	1665	NA
"E017H_se"	"freiburg"	"huawei"	"freiburg_huawei_E017H_se_2.jpg"	NA	2069.333	1538	NA
"E017H_se"	"freiburg"	"huawei"	"freiburg_huawei_E017H_se_3.jpg"	NA	1820	1542	NA
"E017H_se"	"freiburg"	"huawei"	"freiburg_huawei_E017H_se_label.jpg"	NA	2112	1740	NA
"E018B_le"	"freiburg"	"huawei"	"freiburg_huawei_E018B_le_1.jpg"	0.129169928207354	1832	1888	5181874
"E018B_le"	"freiburg"	"huawei"	"freiburg_huawei_E018B_le_2.jpg"	NA	2372	1872	NA
"E018B_le"	"freiburg"	"huawei"	"freiburg_huawei_E018B_le_3.jpg"	NA	1344	1688	NA
"E018B_le"	"freiburg"	"huawei"	"freiburg_huawei_E018B_le_label.jpg"	NA	1982	1638	NA
"E018H_se"	"freiburg"	"huawei"	"freiburg_huawei_E018H_se_1.jpg"	NA	2072	1596	NA
"E018H_se"	"freiburg"	"huawei"	"freiburg_huawei_E018H_se_2.jpg"	NA	2124	1238	NA
"E018H_se"	"freiburg"	"huawei"	"freiburg_huawei_E018H_se_3.jpg"	NA	2134	1358	NA
"E018H_se"	"freiburg"	"huawei"	"freiburg_huawei_E018H_se_label.jpg"	NA	1594	1480	NA
"E019B_se"	"freiburg"	"huawei"	"freiburg_huawei_E019B_se_1.jpg"	NA	1766	1714	NA
"E019B_se"	"freiburg"	"huawei"	"freiburg_huawei_E019B_se_2.jpg"	NA	1338	2126	NA
"E019B_se"	"freiburg"	"huawei"	"freiburg_huawei_E019B_se_3.jpg"	NA	1784	1540	NA
"E019B_se"	"freiburg"	"huawei"	"freiburg_huawei_E019B_se_label.jpg"	NA	1852	1636	NA
"E019H_le"	"freiburg"	"huawei"	"freiburg_huawei_E019H_le_1.jpg"	0.0991980826994576	2048	1632	4251337
"E019H_le"	"freiburg"	"huawei"	"freiburg_huawei_E019H_le_2.jpg"	NA	2148	1523	NA
"E019H_le"	"freiburg"	"huawei"	"freiburg_huawei_E019H_le_3.jpg"	NA	2019	1565	NA
"E019H_le"	"freiburg"	"huawei"	"freiburg_huawei_E019H_le_label.jpg"	NA	1998	1655	NA
"E020B_le"	"freiburg"	"huawei"	"freiburg_huawei_E020B_le_1.jpg"	0.130711094496279	1908	1706	4506618
"E020B_le"	"freiburg"	"huawei"	"freiburg_huawei_E020B_le_label.jpg"	NA	1920	1901	NA
"E020H_se"	"freiburg"	"huawei"	"freiburg_huawei_E020H_se_1.jpg"	NA	1821	1655	NA
"E020H_se"	"freiburg"	"huawei"	"freiburg_huawei_E020H_se_2.jpg"	NA	2007	1514	NA
"E020H_se"	"freiburg"	"huawei"	"freiburg_huawei_E020H_se_3.jpg"	NA	1899	1502	NA
"E020H_se"	"freiburg"	"huawei"	"freiburg_huawei_E020H_se_label.jpg"	NA	1851	1697	NA
"E021B_le"	"freiburg"	"huawei"	"freiburg_huawei_E021B_le_1.jpg"	0.113305460190127	1929	1814	2890116
"E021B_le"	"freiburg"	"huawei"	"freiburg_huawei_E021B_le_2.jpg"	NA	2295	1721	NA
"E021B_le"	"freiburg"	"huawei"	"freiburg_huawei_E021B_le_3.jpg"	NA	1968	1727	NA
"E021B_le"	"freiburg"	"huawei"	"freiburg_huawei_E021B_le_label.jpg"	NA	2031	1625	NA
"E021H_se"	"freiburg"	"huawei"	"freiburg_huawei_E021H_se_1.jpg"	NA	1995	1811	NA
"E021H_se"	"freiburg"	"huawei"	"freiburg_huawei_E021H_se_2.jpg"	NA	2199	1592	NA
"E021H_se"	"freiburg"	"huawei"	"freiburg_huawei_E021H_se_3.jpg"	NA	1929	1553	NA
"E021H_se"	"freiburg"	"huawei"	"freiburg_huawei_E021H_se_label.jpg"	NA	2130	1691	NA
"E022B_le"	"freiburg"	"huawei"	"freiburg_huawei_E022B_le_1.jpg"	0.131246513764478	1569	1154	4431025
"E022B_le"	"freiburg"	"huawei"	"freiburg_huawei_E022B_le_label.jpg"	NA	1755	2075	NA
"E022H_se"	"freiburg"	"huawei"	"freiburg_huawei_E022H_se_1.jpg"	NA	2061	1730	NA
"E022H_se"	"freiburg"	"huawei"	"freiburg_huawei_E022H_se_2.jpg"	NA	2130	1496	NA
"E022H_se"	"freiburg"	"huawei"	"freiburg_huawei_E022H_se_3.jpg"	NA	2268	1472	NA
"E022H_se"	"freiburg"	"huawei"	"freiburg_huawei_E022H_se_label.jpg"	NA	1788	1553	NA
"E023B_le"	"freiburg"	"huawei"	"freiburg_huawei_E023B_le_1.jpg"	0.105518067331079	1896	1754	5339721
"E023B_le"	"freiburg"	"huawei"	"freiburg_huawei_E023B_le_2.jpg"	NA	2004	1721	NA
"E023B_le"	"freiburg"	"huawei"	"freiburg_huawei_E023B_le_3.jpg"	NA	1896	1604	NA
"E023B_le"	"freiburg"	"huawei"	"freiburg_huawei_E023B_le_label.jpg"	NA	1842	1988	NA
"E023H_se"	"freiburg"	"huawei"	"freiburg_huawei_E023H_se_1.jpg"	NA	1869	1616	NA
"E023H_se"	"freiburg"	"huawei"	"freiburg_huawei_E023H_se_2.jpg"	NA	2196	1553	NA
"E023H_se"	"freiburg"	"huawei"	"freiburg_huawei_E023H_se_3.jpg"	NA	2211	1568	NA
"E023H_se"	"freiburg"	"huawei"	"freiburg_huawei_E023H_se_label.jpg"	NA	1974	1703	NA
"E024B_le"	"freiburg"	"huawei"	"freiburg_huawei_E024B_le_1.jpg"	0.119876191869038	2073	1484	4439736
"E024B_le"	"freiburg"	"huawei"	"freiburg_huawei_E024B_le_2.jpg"	NA	2229	1241	NA
"E024B_le"	"freiburg"	"huawei"	"freiburg_huawei_E024B_le_3.jpg"	NA	2256	1520	NA
"E024B_le"	"freiburg"	"huawei"	"freiburg_huawei_E024B_le_label.jpg"	NA	1833	1919	NA
"E024H_se"	"freiburg"	"huawei"	"freiburg_huawei_E024H_se_1.jpg"	NA	2082	1688	NA
"E024H_se"	"freiburg"	"huawei"	"freiburg_huawei_E024H_se_2.jpg"	NA	1857	1694	NA
"E024H_se"	"freiburg"	"huawei"	"freiburg_huawei_E024H_se_3.jpg"	NA	2469	1724	NA
"E024H_se"	"freiburg"	"huawei"	"freiburg_huawei_E024H_se_label.jpg"	NA	1974	1493	NA
"E025B_le"	"freiburg"	"huawei"	"freiburg_huawei_E025B_le_1.jpg"	0.128873950966039	1725	1682	3350639
"E025B_le"	"freiburg"	"huawei"	"freiburg_huawei_E025B_le_2.jpg"	NA	2118	1715	NA
"E025B_le"	"freiburg"	"huawei"	"freiburg_huawei_E025B_le_3.jpg"	NA	1692	1508	NA
"E025B_le"	"freiburg"	"huawei"	"freiburg_huawei_E025B_le_label.jpg"	NA	1863	1754	NA
"E025H_se"	"freiburg"	"huawei"	"freiburg_huawei_E025H_se_1.jpg"	NA	2019	1646	NA
"E025H_se"	"freiburg"	"huawei"	"freiburg_huawei_E025H_se_2.jpg"	NA	2172	1562	NA
"E025H_se"	"freiburg"	"huawei"	"freiburg_huawei_E025H_se_3.jpg"	NA	2013	1646	NA
"E025H_se"	"freiburg"	"huawei"	"freiburg_huawei_E025H_se_label.jpg"	NA	2076	1553	NA
"E026B_le"	"freiburg"	"huawei"	"freiburg_huawei_E026B_le_1.jpg"	0.0972338902890569	2025	1607	4023132
"E026B_le"	"freiburg"	"huawei"	"freiburg_huawei_E026B_le_2.jpg"	NA	2304	1481	NA
"E026B_le"	"freiburg"	"huawei"	"freiburg_huawei_E026B_le_3.jpg"	NA	1995	1523	NA
"E026B_le"	"freiburg"	"huawei"	"freiburg_huawei_E026B_le_label.jpg"	NA	1968	1565	NA
"E026H_se"	"freiburg"	"huawei"	"freiburg_huawei_E026H_se_1.jpg"	NA	2184	1556	NA
"E026H_se"	"freiburg"	"huawei"	"freiburg_huawei_E026H_se_2.jpg"	NA	1956	1415	NA
"E026H_se"	"freiburg"	"huawei"	"freiburg_huawei_E026H_se_3.jpg"	NA	2352	1574	NA
"E026H_se"	"freiburg"	"huawei"	"freiburg_huawei_E026H_se_label.jpg"	NA	1983	1379	NA
"E027B_se"	"freiburg"	"huawei"	"freiburg_huawei_E027B_se_1.jpg"	NA	2457	1709	NA
"E027B_se"	"freiburg"	"huawei"	"freiburg_huawei_E027B_se_2.jpg"	NA	2433	1643	NA
"E027B_se"	"freiburg"	"huawei"	"freiburg_huawei_E027B_se_3.jpg"	NA	2262	1472	NA
"E027B_se"	"freiburg"	"huawei"	"freiburg_huawei_E027B_se_label.jpg"	NA	1590	1574	NA
"E027H_le"	"freiburg"	"huawei"	"freiburg_huawei_E027H_le_1.jpg"	0.119517864932861	1884	1763	5192296
"E027H_le"	"freiburg"	"huawei"	"freiburg_huawei_E027H_le_2.jpg"	NA	2352	1805	NA
"E027H_le"	"freiburg"	"huawei"	"freiburg_huawei_E027H_le_3.jpg"	NA	1443	1667	NA
"E027H_le"	"freiburg"	"huawei"	"freiburg_huawei_E027H_le_label.jpg"	NA	1695	1670	NA
"E028B_le"	"freiburg"	"huawei"	"freiburg_huawei_E028B_le_1.jpg"	0.0854510233187298	1935	1676	4199793
"E028B_le"	"freiburg"	"huawei"	"freiburg_huawei_E028B_le_2.jpg"	NA	1866	1427	NA
"E028B_le"	"freiburg"	"huawei"	"freiburg_huawei_E028B_le_3.jpg"	NA	2286	1472	NA
"E028B_le"	"freiburg"	"huawei"	"freiburg_huawei_E028B_le_label.jpg"	NA	2040	1739	NA
"E028H_se"	"freiburg"	"huawei"	"freiburg_huawei_E028H_se_1.jpg"	NA	2169	1658	NA
"E028H_se"	"freiburg"	"huawei"	"freiburg_huawei_E028H_se_2.jpg"	NA	2211	1466	NA
"E028H_se"	"freiburg"	"huawei"	"freiburg_huawei_E028H_se_3.jpg"	NA	2211	1634	NA
"E028H_se"	"freiburg"	"huawei"	"freiburg_huawei_E028H_se_label.jpg"	NA	1743	1655	NA
"E029B_le"	"freiburg"	"huawei"	"freiburg_huawei_E029B_le_1.jpg"	0.124830230885995	2163	1592	4649616
"E029B_le"	"freiburg"	"huawei"	"freiburg_huawei_E029B_le_label.jpg"	NA	2178	1739	NA
"E029H_se"	"freiburg"	"huawei"	"freiburg_huawei_E029H_se_1.jpg"	NA	1785	1907	NA
"E029H_se"	"freiburg"	"huawei"	"freiburg_huawei_E029H_se_2.jpg"	NA	1482	1667	NA
"E029H_se"	"freiburg"	"huawei"	"freiburg_huawei_E029H_se_3.jpg"	NA	2337	1802	NA
"E029H_se"	"freiburg"	"huawei"	"freiburg_huawei_E029H_se_label.jpg"	NA	1932	1733	NA
"E030B_le"	"freiburg"	"huawei"	"freiburg_huawei_E030B_le_1.jpg"	0.13758697216478	1713	1505	4528137
"E030B_le"	"freiburg"	"huawei"	"freiburg_huawei_E030B_le_2.jpg"	NA	1722	1538	NA
"E030B_le"	"freiburg"	"huawei"	"freiburg_huawei_E030B_le_3.jpg"	NA	1779	1424	NA
"E030B_le"	"freiburg"	"huawei"	"freiburg_huawei_E030B_le_label.jpg"	NA	2376	1580	NA
"E030H_se"	"freiburg"	"huawei"	"freiburg_huawei_E030H_se_1.jpg"	NA	2019	1889	NA
"E030H_se"	"freiburg"	"huawei"	"freiburg_huawei_E030H_se_label.jpg"	NA	1821	1406	NA
"E031B_le"	"freiburg"	"huawei"	"freiburg_huawei_E031B_le_1.jpg"	0.166709177506931	1884	1598	4405298
"E031B_le"	"freiburg"	"huawei"	"freiburg_huawei_E031B_le_2.jpg"	NA	2043	1502	NA
"E031B_le"	"freiburg"	"huawei"	"freiburg_huawei_E031B_le_3.jpg"	NA	2220	1517	NA
"E031B_le"	"freiburg"	"huawei"	"freiburg_huawei_E031B_le_label.jpg"	NA	1689	1571	NA
"E031H_se"	"freiburg"	"huawei"	"freiburg_huawei_E031H_se_1.jpg"	NA	2202	1517	NA
"E031H_se"	"freiburg"	"huawei"	"freiburg_huawei_E031H_se_2.jpg"	NA	1923	1487	NA
"E031H_se"	"freiburg"	"huawei"	"freiburg_huawei_E031H_se_3.jpg"	NA	2343	1661	NA
"E031H_se"	"freiburg"	"huawei"	"freiburg_huawei_E031H_se_label.jpg"	NA	1806	1655	NA
"E032B_se"	"freiburg"	"huawei"	"freiburg_huawei_E032B_se_1.jpg"	NA	2007	1781	NA
"E032B_se"	"freiburg"	"huawei"	"freiburg_huawei_E032B_se_2.jpg"	NA	2025	1652	NA
"E032B_se"	"freiburg"	"huawei"	"freiburg_huawei_E032B_se_3.jpg"	NA	1974	1658	NA
"E032B_se"	"freiburg"	"huawei"	"freiburg_huawei_E032B_se_label.jpg"	NA	1887	1550	NA
"E032H_le"	"freiburg"	"huawei"	"freiburg_huawei_E032H_le_1.jpg"	0.112103853009428	1884	1706	3870355
"E032H_le"	"freiburg"	"huawei"	"freiburg_huawei_E032H_le_label.jpg"	NA	1851	1580	NA
"E033B_le"	"freiburg"	"huawei"	"freiburg_huawei_E033B_le_1.jpg"	0.118708311124987	2112	1541	5071167
"E033B_le"	"freiburg"	"huawei"	"freiburg_huawei_E033B_le_2.jpg"	NA	2169	1544	NA
"E033B_le"	"freiburg"	"huawei"	"freiburg_huawei_E033B_le_3.jpg"	NA	2343	1418	NA
"E033B_le"	"freiburg"	"huawei"	"freiburg_huawei_E033B_le_label.jpg"	NA	2217	1625	NA
"E033H_se"	"freiburg"	"huawei"	"freiburg_huawei_E033H_se_1.jpg"	NA	1887	1544	NA
"E033H_se"	"freiburg"	"huawei"	"freiburg_huawei_E033H_se_2.jpg"	NA	1872	1634	NA
"E033H_se"	"freiburg"	"huawei"	"freiburg_huawei_E033H_se_3.jpg"	NA	2220	1676	NA
"E033H_se"	"freiburg"	"huawei"	"freiburg_huawei_E033H_se_label.jpg"	NA	2057	1501	NA
"E034B_le"	"freiburg"	"huawei"	"freiburg_huawei_E034B_le_1.jpg"	0.11194810981214	1879	1613	4600682
"E034B_le"	"freiburg"	"huawei"	"freiburg_huawei_E034B_le_2.jpg"	NA	2205	1517	NA
"E034B_le"	"freiburg"	"huawei"	"freiburg_huawei_E034B_le_3.jpg"	NA	1867	1431	NA
"E034B_le"	"freiburg"	"huawei"	"freiburg_huawei_E034B_le_label.jpg"	NA	1827	1393	NA
"E034H_se"	"freiburg"	"huawei"	"freiburg_huawei_E034H_se_1.jpg"	NA	2037	1655	NA
"E034H_se"	"freiburg"	"huawei"	"freiburg_huawei_E034H_se_2.jpg"	NA	1975	1721	NA
"E034H_se"	"freiburg"	"huawei"	"freiburg_huawei_E034H_se_3.jpg"	NA	2307	1667	NA
"E034H_se"	"freiburg"	"huawei"	"freiburg_huawei_E034H_se_label.jpg"	NA	2106	1884	NA
"E035B_le"	"freiburg"	"huawei"	"freiburg_huawei_E035B_le_1.jpg"	0.123232689196067	1902	1266	4644206
"E035B_le"	"freiburg"	"huawei"	"freiburg_huawei_E035B_le_2.jpg"	NA	1893	1236	NA
"E035B_le"	"freiburg"	"huawei"	"freiburg_huawei_E035B_le_3.jpg"	NA	2343	1236	NA
"E035B_le"	"freiburg"	"huawei"	"freiburg_huawei_E035B_le_label.jpg"	NA	2247	1899	NA
"E035H_se"	"freiburg"	"huawei"	"freiburg_huawei_E035H_se_1.jpg"	NA	1869	1311	NA
"E035H_se"	"freiburg"	"huawei"	"freiburg_huawei_E035H_se_2.jpg"	NA	2109	1266	NA
"E035H_se"	"freiburg"	"huawei"	"freiburg_huawei_E035H_se_3.jpg"	NA	1914	1440	NA
"E035H_se"	"freiburg"	"huawei"	"freiburg_huawei_E035H_se_label.jpg"	NA	1590	1920	NA
"E036B_le"	"freiburg"	"huawei"	"freiburg_huawei_E036B_le_1.jpg"	0.14928425663158	1950	1791	3043014
"E036B_le"	"freiburg"	"huawei"	"freiburg_huawei_E036B_le_2.jpg"	NA	2382	1644	NA
"E036B_le"	"freiburg"	"huawei"	"freiburg_huawei_E036B_le_3.jpg"	NA	1731	1854	NA
"E036B_le"	"freiburg"	"huawei"	"freiburg_huawei_E036B_le_label.jpg"	NA	1956	1719	NA
"E036H_se"	"freiburg"	"huawei"	"freiburg_huawei_E036H_se_1.jpg"	NA	1695	1779	NA
"E036H_se"	"freiburg"	"huawei"	"freiburg_huawei_E036H_se_2.jpg"	NA	1896	1860	NA
"E036H_se"	"freiburg"	"huawei"	"freiburg_huawei_E036H_se_3.jpg"	NA	1689	1641	NA
"E036H_se"	"freiburg"	"huawei"	"freiburg_huawei_E036H_se_label.jpg"	NA	1998	1533	NA
"E037B_le"	"freiburg"	"huawei"	"freiburg_huawei_E037B_le_1.jpg"	0.134948395733472	2034	1725	5477756
"E037B_le"	"freiburg"	"huawei"	"freiburg_huawei_E037B_le_2.jpg"	NA	2031	1719	NA
"E037B_le"	"freiburg"	"huawei"	"freiburg_huawei_E037B_le_3.jpg"	NA	2448	1401	NA
"E037B_le"	"freiburg"	"huawei"	"freiburg_huawei_E037B_le_label.jpg"	NA	1725	1689	NA
"E037H_se"	"freiburg"	"huawei"	"freiburg_huawei_E037H_se_1.jpg"	NA	1917	1734	NA
"E037H_se"	"freiburg"	"huawei"	"freiburg_huawei_E037H_se_2.jpg"	NA	1785	1611	NA
"E037H_se"	"freiburg"	"huawei"	"freiburg_huawei_E037H_se_3.jpg"	NA	2292	1680	NA
"E037H_se"	"freiburg"	"huawei"	"freiburg_huawei_E037H_se_label.jpg"	NA	1938	1800	NA
"E038B_le"	"freiburg"	"huawei"	"freiburg_huawei_E038B_le_1.jpg"	0.100337736822143	1938	1749	3976854
"E038B_le"	"freiburg"	"huawei"	"freiburg_huawei_E038B_le_2.jpg"	NA	2214	1734	NA
"E038B_le"	"freiburg"	"huawei"	"freiburg_huawei_E038B_le_3.jpg"	NA	1902	1740	NA
"E038B_le"	"freiburg"	"huawei"	"freiburg_huawei_E038B_le_label.jpg"	NA	2115	1455	NA
"E038H_se"	"freiburg"	"huawei"	"freiburg_huawei_E038H_se_1.jpg"	NA	1992	1737	NA
"E038H_se"	"freiburg"	"huawei"	"freiburg_huawei_E038H_se_2.jpg"	NA	2145	1698	NA
"E038H_se"	"freiburg"	"huawei"	"freiburg_huawei_E038H_se_3.jpg"	NA	1872	1608	NA
"E038H_se"	"freiburg"	"huawei"	"freiburg_huawei_E038H_se_label.jpg"	NA	1899	1746	NA
"E039B_le"	"freiburg"	"huawei"	"freiburg_huawei_E039B_le_1.jpg"	0.0975809678080387	2151	1878	4043360
"E039B_le"	"freiburg"	"huawei"	"freiburg_huawei_E039B_le_2.jpg"	NA	1995	1881	NA
"E039B_le"	"freiburg"	"huawei"	"freiburg_huawei_E039B_le_3.jpg"	NA	2379	1674	NA
"E039B_le"	"freiburg"	"huawei"	"freiburg_huawei_E039B_le_label.jpg"	NA	2043	1959	NA
"E039H_se"	"freiburg"	"huawei"	"freiburg_huawei_E039H_se_1.jpg"	NA	1929	1674	NA
"E039H_se"	"freiburg"	"huawei"	"freiburg_huawei_E039H_se_2.jpg"	NA	2133	1449	NA
"E039H_se"	"freiburg"	"huawei"	"freiburg_huawei_E039H_se_3.jpg"	NA	1905	1548	NA
"E039H_se"	"freiburg"	"huawei"	"freiburg_huawei_E039H_se_label.jpg"	NA	1881	1722	NA
"E040B_le"	"freiburg"	"huawei"	"freiburg_huawei_E040B_le_1.jpg"	0.0981462143042219	1863	1596	4746395
"E040B_le"	"freiburg"	"huawei"	"freiburg_huawei_E040B_le_label.jpg"	NA	1932	1797	NA
"E040H_se"	"freiburg"	"huawei"	"freiburg_huawei_E040H_se_1.jpg"	NA	2121	1458	NA
"E040H_se"	"freiburg"	"huawei"	"freiburg_huawei_E040H_se_2.jpg"	NA	1893	1413	NA
"E040H_se"	"freiburg"	"huawei"	"freiburg_huawei_E040H_se_3.jpg"	NA	2088	1443	NA
"E040H_se"	"freiburg"	"huawei"	"freiburg_huawei_E040H_se_label.jpg"	NA	1896	1590	NA
"E041B_le"	"freiburg"	"huawei"	"freiburg_huawei_E041B_le_1.jpg"	0.150364860333599	1776	1401	4813268
"E041B_le"	"freiburg"	"huawei"	"freiburg_huawei_E041B_le_2.jpg"	NA	1782	1443	NA
"E041B_le"	"freiburg"	"huawei"	"freiburg_huawei_E041B_le_3.jpg"	NA	1857	1353	NA
"E041B_le"	"freiburg"	"huawei"	"freiburg_huawei_E041B_le_label.jpg"	NA	1893	1356	NA
"E041H_se"	"freiburg"	"huawei"	"freiburg_huawei_E041H_se_1.jpg"	NA	2205	1473	NA
"E041H_se"	"freiburg"	"huawei"	"freiburg_huawei_E041H_se_2.jpg"	NA	2250	1482	NA
"E041H_se"	"freiburg"	"huawei"	"freiburg_huawei_E041H_se_3.jpg"	NA	2307	1266	NA
"E041H_se"	"freiburg"	"huawei"	"freiburg_huawei_E041H_se_label.jpg"	NA	1941	1380	NA
"E042B_le"	"freiburg"	"huawei"	"freiburg_huawei_E042B_le_1.jpg"	0.108663761722103	2256	1503	3841562
"E042B_le"	"freiburg"	"huawei"	"freiburg_huawei_E042B_le_2.jpg"	NA	2277	1371	NA
"E042B_le"	"freiburg"	"huawei"	"freiburg_huawei_E042B_le_3.jpg"	NA	1896	1560	NA
"E042B_le"	"freiburg"	"huawei"	"freiburg_huawei_E042B_le_label.jpg"	NA	1890	1743	NA
"E042H_se"	"freiburg"	"huawei"	"freiburg_huawei_E042H_se_1.jpg"	NA	1632	1797	NA
"E042H_se"	"freiburg"	"huawei"	"freiburg_huawei_E042H_se_2.jpg"	NA	1932	1704	NA
"E042H_se"	"freiburg"	"huawei"	"freiburg_huawei_E042H_se_3.jpg"	NA	1947	1233	NA
"E042H_se"	"freiburg"	"huawei"	"freiburg_huawei_E042H_se_label.jpg"	NA	1920	1707	NA
"E043B_le"	"freiburg"	"huawei"	"freiburg_huawei_E043B_le_1.jpg"	0.126948984281177	1878	1413	4251647
"E043B_le"	"freiburg"	"huawei"	"freiburg_huawei_E043B_le_2.jpg"	NA	1827	1458	NA
"E043B_le"	"freiburg"	"huawei"	"freiburg_huawei_E043B_le_3.jpg"	NA	2256	1347	NA
"E043B_le"	"freiburg"	"huawei"	"freiburg_huawei_E043B_le_label.jpg"	NA	1947	1389	NA
"E043H_se"	"freiburg"	"huawei"	"freiburg_huawei_E043H_se_1.jpg"	NA	2244	1509	NA
